,min_1,min_2,min_3,min_4,min_5,min_6,min_7,min_8,min_9,min_10,min_11,min_12,min_13,min_14,min_15,min_16,min_17,min_18,min_19,min_20,min_21,min_22,min_23,min_24,min_25,min_26,min_27,min_28,min_29,min_30,min_31,min_32,min_33,min_34,min_35,min_36,min_37,min_38,min_39,min_40,min_41,min_42,min_43,min_44,min_45,min_46,min_47,min_48,min_49,min_50,min_51,min_52,min_53,min_54,min_55,min_56,min_57,min_58,min_59,min_60,min_61,min_62,min_63,min_64,min_65,min_66,min_67,min_68,min_69,min_70,min_71,min_72,min_73,min_74,min_75,min_76,min_77,min_78,min_79,min_80,min_81,min_82,min_83,min_84,min_85,min_86,min_87,min_88,min_89,min_90,min_91,min_92,min_93,min_94,min_95
63,0,0,0,98,176,287,96,292,994,484,1653,1566,2357,2251,2366,2306,2418,2682.0,3362.0,3735.0,4303.0,4786.0,4650.0,6083.0,6045.0,5690.0,5884.0,5329.0,5532.0,5802.0,2836.0,3402.0,3737.0,3774.0,3707.0,4053.0,3918.0,4621.0,7043.0,9269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0,0,-16,-6,-65,91,307,873,428,356,578,573,-429,-281,-15,899,1003,506.0,354.0,-725.0,-607.0,-331.0,82.0,-427.0,-409.0,-546.0,-820.0,-1080.0,-2063.0,-1921.0,-1655.0,-1570.0,-1425.0,-1736.0,-1563.0,-3081.0,-2654.0,-3243.0,-3291.0,-4250.0,-4409.0,-4109.0,-4118.0,-4009.0,-1288.0,-3720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0,0,0,63,288,418,717,649,1081,612,940,1386,1688,1477,1547,2030,2585,2793.0,3628.0,3474.0,3587.0,4020.0,4857.0,4986.0,5309.0,5164.0,4372.0,3095.0,2956.0,1431.0,1422.0,1294.0,1122.0,733.0,585.0,427.0,594.0,837.0,726.0,464.0,2571.0,2437.0,6214.0,5620.0,7167.0,8424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0,0,14,112,257,-189,82,1307,1162,1106,1174,1456,1258,1389,2110,2730,3291,3404.0,3294.0,3563.0,3939.0,4451.0,4463.0,4178.0,4148.0,4849.0,4182.0,5421.0,5556.0,4986.0,5376.0,5465.0,6418.0,9461.0,10541.0,11059.0,14169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0,0,-10,215,-82,-119,-99,-301,-1571,-1412,-1613,-1549,-1736,-2007,-2969,-4711,-5578,-7229.0,-6677.0,-7079.0,-8564.0,-9662.0,-9853.0,-12921.0,-14363.0,-14230.0,-16621.0,-16076.0,-20820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0,0,-27,-93,64,-71,210,383,563,542,1055,991,1014,1274,931,928,1674,1715.0,1164.0,1637.0,1433.0,1929.0,2804.0,3680.0,3274.0,4580.0,3720.0,3782.0,3772.0,2768.0,3234.0,3527.0,3388.0,3433.0,3806.0,4739.0,8308.0,9269.0,11858.0,12556.0,12251.0,12335.0,13389.0,13302.0,18469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0,0,-6,-55,70,692,612,498,374,532,450,437,692,1445,1539,2591,5119,5787.0,6007.0,6982.0,6797.0,7296.0,8501.0,9151.0,9010.0,9238.0,9364.0,11434.0,12121.0,12227.0,14987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0,0,14,-110,-389,-337,-221,-428,-731,-491,-1464,-1476,-2153,-2385,-2391,-4926,-5196,-6507.0,-7041.0,-8620.0,-7550.0,-6899.0,-7123.0,-7982.0,-9306.0,-9403.0,-9424.0,-10325.0,-10306.0,-11254.0,-13588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0,0,-41,-98,-424,-339,-301,286,319,733,484,-429,-344,-2354,-3064,-2977,-2324,-2428.0,-2642.0,-2532.0,-2702.0,-5774.0,-7813.0,-8566.0,-9296.0,-9369.0,-9730.0,-10713.0,-10848.0,-13537.0,-14859.0,-15784.0,-19720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0,0,-7,-5,-130,309,164,137,-162,-8,95,307,835,913,2404,2745,2217,3381.0,4288.0,4403.0,4543.0,1138.0,1261.0,621.0,1195.0,1010.0,857.0,193.0,940.0,1149.0,869.0,428.0,-78.0,-1146.0,-3670.0,-2964.0,-3699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0,0,-6,-47,-86,-140,-164,287,891,655,830,1151,976,523,529,1080,827,1117.0,953.0,-637.0,1852.0,1737.0,996.0,1141.0,-2206.0,-1926.0,-2888.0,-2385.0,-2150.0,-2276.0,-2975.0,-3159.0,-2363.0,-2203.0,-1128.0,893.0,1139.0,3413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,40,40,24,38,26,-102,-81,80,-138,-146,-43,-52,-454,-777,-628,-739,-878,-2288.0,-666.0,-733.0,-953.0,-989.0,-726.0,-6.0,-297.0,-170.0,-167.0,549.0,192.0,571.0,511.0,318.0,791.0,959.0,831.0,-1179.0,-1538.0,-2569.0,-2384.0,-2571.0,-2499.0,-1965.0,-3306.0,-4926.0,-7573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0,0,0,120,146,211,560,1413,1386,760,595,566,497,-221,-316,-430,-633,-735.0,-2775.0,-2830.0,-3110.0,-3160.0,-3566.0,-3402.0,-3436.0,-3402.0,-3612.0,-3867.0,-3781.0,-5376.0,-7148.0,-9375.0,-11611.0,-11258.0,-11364.0,-10068.0,-10756.0,-11567.0,-12278.0,-13033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,0,0,14,84,617,-330,-182,99,231,201,1061,601,267,159,-84,-38,254,837.0,447.0,710.0,877.0,828.0,1241.0,754.0,-62.0,-427.0,372.0,473.0,807.0,709.0,958.0,2314.0,2324.0,2541.0,4376.0,6305.0,6481.0,7118.0,7150.0,7289.0,8150.0,10009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0,0,-13,23,-113,-116,-288,-440,-418,200,271,-124,-31,-361,-452,-1093,-675,514.0,16.0,-423.0,-370.0,283.0,-116.0,-1785.0,-1725.0,-2503.0,-3240.0,-5695.0,-6740.0,-7584.0,-8039.0,-8198.0,-8651.0,-8610.0,-7663.0,-7704.0,-4053.0,-3237.0,-1685.0,-1403.0,-865.0,-1332.0,-1845.0,-714.0,-990.0,-161.0,1441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,0,10,14,9,767,580,798,737,851,1508,1648,2351,2633,3481,4039,4891,4003,3940.0,5023.0,5444.0,5194.0,5061.0,5042.0,4786.0,5829.0,5958.0,5836.0,6925.0,6944.0,7886.0,6618.0,6049.0,6076.0,6140.0,6909.0,6854.0,6544.0,9482.0,9452.0,8027.0,8588.0,11395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0,-8,-89,79,79,640,-44,221,168,20,228,51,-545,-1553,-933,-798,-1082,-1613.0,-2653.0,-3539.0,-4679.0,-5701.0,-5402.0,-5997.0,-6135.0,-6867.0,-7037.0,-6967.0,-7163.0,-10205.0,-11495.0,-11454.0,-12303.0,-12065.0,-11621.0,-11445.0,-13223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0,0,6,-265,-222,-391,-553,-643,-826,-1167,-1283,-2053,-1981,-1568,-637,-759,-1509,-1823.0,-2301.0,-2105.0,-2440.0,-2905.0,-1192.0,324.0,-316.0,-144.0,-1305.0,-1461.0,-3539.0,-4292.0,-4346.0,-4366.0,-4238.0,-4634.0,-3839.0,-3542.0,-3635.0,-2752.0,-3027.0,-1966.0,-1398.0,-1655.0,-4726.0,-3620.0,-4324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,40,30,28,-31,-205,-309,5,16,246,-10,-420,-479,-596,-1308,-857,-442,-891,569.0,1971.0,2831.0,1954.0,1936.0,1622.0,1631.0,-205.0,-912.0,-1122.0,-1977.0,-1475.0,-1657.0,-3556.0,-3239.0,-3683.0,-4606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,-40,-40,-56,-69,-312,-331,-420,602,1455,1389,908,522,406,260,267,-77,1023,510.0,633.0,1758.0,1533.0,1670.0,2136.0,3210.0,3237.0,4668.0,4788.0,5515.0,6268.0,6167.0,6610.0,5528.0,5200.0,5446.0,9908.0,9783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,0,0,-6,-176,-500,-694,-493,-830,-1212,-817,-1090,-1341,-1726,-2091,-2391,-2200,-3150,-3011.0,-3706.0,-4246.0,-4563.0,-4606.0,-5803.0,-6249.0,-6259.0,-9747.0,-9655.0,-9962.0,-11482.0,-11437.0,-11668.0,-11881.0,-11568.0,-12280.0,-13390.0,-15822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0,-15,-15,14,-133,-33,38,-35,9,-841,-459,-934,-689,-756,-214,-617,-1035,-918.0,-977.0,-1044.0,-921.0,-833.0,-1018.0,-1467.0,-1419.0,-1606.0,-1864.0,-3333.0,-3218.0,-4353.0,-5507.0,-4279.0,-5702.0,-6727.0,-7912.0,-7917.0,-7525.0,-8245.0,-8201.0,-9844.0,-9703.0,-12059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0,8,8,221,130,-1,0,4,214,441,35,1026,991,1783,2106,3983,4136,4564.0,4080.0,4331.0,5979.0,5293.0,2422.0,1971.0,3882.0,4260.0,4911.0,5627.0,8207.0,8812.0,9245.0,11267.0,10927.0,10620.0,12177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,0,0,27,374,-142,-294,4,275,647,964,729,993,682,904,1162,733,850,2018.0,2032.0,4775.0,4462.0,4482.0,4870.0,4009.0,2597.0,1891.0,115.0,-590.0,-291.0,76.0,709.0,961.0,870.0,3530.0,3316.0,4432.0,5268.0,5347.0,5095.0,6876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,0,0,-6,-118,-758,-971,-1047,-1324,-1434,-1863,-2026,-1532,-502,-1151,-970,-2412,-2738,-2665.0,-2590.0,-2471.0,-2440.0,-2867.0,-2067.0,-5673.0,-6177.0,-7100.0,-6842.0,-7188.0,-11189.0,-11982.0,-15105.0,-14951.0,-15373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0,0,-6,-95,63,156,345,479,203,319,-768,-1017,-1536,-1602,-1463,-1163,-1986,-502.0,-132.0,172.0,636.0,363.0,3848.0,5764.0,6270.0,6803.0,6693.0,6633.0,8608.0,10625.0,11806.0,12279.0,12236.0,12914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0,0,28,134,-91,-8,474,85,-274,-757,-873,-948,-1043,-1256,-2512,-3208,-3784,-3822.0,-5694.0,-5966.0,-6969.0,-6683.0,-7083.0,-8916.0,-10083.0,-10337.0,-10263.0,-11072.0,-11223.0,-10210.0,-11343.0,-10896.0,-10066.0,-11780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0,10,4,103,-13,-264,-141,-128,-87,-148,15,1361,1544,1624,1292,1392,1974,1205.0,159.0,857.0,722.0,584.0,691.0,718.0,2336.0,1247.0,1598.0,1040.0,1034.0,389.0,-317.0,-109.0,1047.0,605.0,117.0,-603.0,-517.0,-1512.0,-1491.0,-989.0,-1146.0,-681.0,-885.0,-2142.0,-1581.0,-3792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,0,0,33,7,720,1443,1520,1603,1724,1668,1622,1274,1445,1062,766,1134,2217,3518.0,3705.0,3163.0,3081.0,1979.0,2284.0,1444.0,2375.0,5259.0,6147.0,6783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,0,0,-27,-108,-65,-349,-548,-440,-1047,-1087,-1193,-640,-935,-1000,-1295,-1306,-1995,-2263.0,-2016.0,-2396.0,-1915.0,-1933.0,-1513.0,-1714.0,-1667.0,-1488.0,-2796.0,-2731.0,-2804.0,-2720.0,-2810.0,-2836.0,-2849.0,-2706.0,161.0,1141.0,3189.0,1942.0,1940.0,2076.0,-772.0,-1148.0,-1580.0,-1126.0,-1626.0,819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0,10,4,-56,272,98,212,-59,444,483,-143,-148,-498,-746,-956,-721,-2157,-3316.0,-3564.0,-3560.0,-3173.0,-2208.0,-2379.0,-2425.0,-1853.0,-1910.0,-1875.0,-1959.0,-3898.0,-5037.0,-5284.0,-8024.0,-7935.0,-8401.0,-8284.0,-8396.0,-11816.0,-11860.0,-12448.0,-12709.0,-11706.0,-11300.0,-11529.0,-14534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,0,0,1,52,283,202,326,186,323,410,388,416,637,631,889,2061,1862,2783.0,2832.0,2655.0,3693.0,4589.0,5912.0,6589.0,6782.0,7223.0,7904.0,8655.0,10192.0,10205.0,13434.0,12997.0,13905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0,10,16,-322,-186,-317,-296,-520,-924,-627,-923,-1439,-1250,-2425,-2998,-2951,-3103,-3616.0,-3545.0,-4115.0,-3432.0,-2121.0,-2562.0,-4854.0,-7570.0,-12009.0,-13177.0,-13460.0,-14271.0,-16829.0,-16855.0,-18571.0,-19195.0,-21966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,40,40,44,41,-39,-209,327,245,353,200,-18,-114,-213,-155,625,255,1338,-238.0,26.0,-13.0,141.0,37.0,21.0,1746.0,1758.0,1678.0,1906.0,1796.0,2095.0,1797.0,1571.0,-1120.0,768.0,2129.0,2794.0,2972.0,7062.0,4740.0,4951.0,2103.0,1734.0,1766.0,580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0,0,-20,21,213,492,366,573,65,10,-217,-48,226,40,156,-308,-163,-124.0,-764.0,-3745.0,-3983.0,-2355.0,-2884.0,-3720.0,-4564.0,-4771.0,-5553.0,-4032.0,-3307.0,-3391.0,-3166.0,-2413.0,-2858.0,1195.0,587.0,2045.0,2920.0,2800.0,3642.0,4926.0,5823.0,6954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0,0,-27,-32,421,111,78,591,754,833,1690,2116,2252,4159,3957,4101,4161,5483.0,5314.0,5636.0,5806.0,5672.0,6064.0,4915.0,7674.0,8227.0,10052.0,9645.0,10471.0,11914.0,13004.0,12539.0,15252.0,15053.0,16069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,0,0,0,228,307,350,-74,-93,-783,303,301,452,912,157,368,980,1035,1552.0,1202.0,1786.0,742.0,-1404.0,-1227.0,-1282.0,-1314.0,-998.0,-1133.0,-226.0,-1405.0,-1601.0,-1551.0,-2480.0,-2872.0,-3378.0,-3357.0,-3811.0,-7613.0,-6845.0,-6441.0,-8063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,0,0,4,-21,-197,3,-269,-85,178,-498,296,427,865,1184,1597,935,1046,1647.0,1473.0,1696.0,1562.0,1080.0,1518.0,1675.0,1490.0,2387.0,2577.0,2684.0,2778.0,3381.0,3504.0,3571.0,7328.0,7341.0,8463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0,0,0,-158,-109,95,-271,-323,-18,-122,-121,251,384,1152,1093,1265,1033,910.0,-624.0,-654.0,-1277.0,-1571.0,-862.0,-640.0,-2023.0,-1294.0,-902.0,-1233.0,-1217.0,-213.0,651.0,549.0,740.0,-208.0,-713.0,-657.0,-393.0,-326.0,42.0,-3573.0,-5446.0,-6675.0,-7487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0,0,20,-118,-1162,-2187,-2199,-2516,-2789,-3453,-3787,-4069,-3962,-4857,-4908,-5365,-7063,-7303.0,-9558.0,-10296.0,-10611.0,-10756.0,-13690.0,-13931.0,-15269.0,-16271.0,-16366.0,-16629.0,-17079.0,-18534.0,-18839.0,-18638.0,-20756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,0,0,-27,-225,-155,-849,-775,-1180,-1819,-1746,-2347,-2094,-2795,-3289,-3744,-3489,-4675,-3791.0,-4392.0,-4684.0,-4723.0,-5045.0,-4817.0,-4933.0,-5000.0,-6794.0,-7771.0,-8109.0,-8754.0,-9735.0,-9659.0,-9563.0,-10430.0,-11338.0,-12001.0,-14248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,0,0,6,96,132,-457,320,42,407,778,1126,1294,1446,2206,2959,3141,3593,2214.0,4650.0,4716.0,5632.0,5133.0,4994.0,5488.0,6274.0,6117.0,6566.0,6510.0,6547.0,6615.0,7901.0,7934.0,7935.0,9410.0,9192.0,9757.0,9944.0,9340.0,9467.0,9109.0,9815.0,11897.0,11637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0,0,20,-85,-63,-924,-948,-789,-1491,-1570,-1374,-1242,-1659,-1979,-1723,-3230,-3147,-2992.0,-4410.0,-4321.0,-4612.0,-4720.0,-4411.0,-4606.0,-4446.0,-6434.0,-8351.0,-8410.0,-9029.0,-9829.0,-10748.0,-10136.0,-10095.0,-11449.0,-13537.0,-14024.0,-14653.0,-17536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,0,0,8,277,252,70,50,20,86,-415,-334,-362,-604,-432,-442,-786,-631,-83.0,-183.0,-1370.0,-891.0,-991.0,-717.0,-557.0,162.0,186.0,649.0,687.0,542.0,2184.0,3198.0,3427.0,4015.0,3890.0,4425.0,3998.0,5014.0,5424.0,5200.0,4202.0,3610.0,2875.0,3564.0,4448.0,4593.0,5025.0,6420.0,6602.0,7688.0,9148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,0,0,11,1,-224,-143,509,457,531,421,451,2063,2121,2260,3381,3255,2943,1901.0,1793.0,1266.0,1343.0,2152.0,2536.0,2051.0,2058.0,1723.0,394.0,-2904.0,-3014.0,-5200.0,-5906.0,-5967.0,-6402.0,-6831.0,-7491.0,-11666.0,-11228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,0,0,27,-174,-315,-162,-140,-92,-290,-140,-593,-535,-544,-1061,-2639,-2403,-2142,-2174.0,-2642.0,-3423.0,-2635.0,-6758.0,-7020.0,-7573.0,-6925.0,-7294.0,-9571.0,-9206.0,-9490.0,-10259.0,-10479.0,-10586.0,-12799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0,0,-9,-234,-84,-374,-303,-549,-657,-952,-1262,-1246,-882,-2300,-2264,-2484,-2643,-2501.0,-2283.0,-2278.0,-2442.0,-2549.0,-3290.0,-2922.0,-3329.0,-3364.0,-5085.0,-5874.0,-5328.0,-4539.0,-4131.0,-3980.0,-2895.0,-1757.0,-2843.0,-5557.0,-5765.0,-5774.0,-7280.0,-10488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,0,-18,-10,-76,-112,-129,-61,-236,-192,912,541,526,421,277,660,153,279,-108.0,751.0,-960.0,-1245.0,-1302.0,-1205.0,-2500.0,-3050.0,-4428.0,-5634.0,-5964.0,-5848.0,-5876.0,-6279.0,-6037.0,-5749.0,-4203.0,-4679.0,-4525.0,-6407.0,-6116.0,-4293.0,-3459.0,-796.0,-645.0,-608.0,-339.0,-530.0,-385.0,-2636.0,-3191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,0,0,34,-119,-188,-49,-224,-71,-152,-594,-429,-350,-510,-2185,-2886,-2474,-1458,-2342.0,-2204.0,-1008.0,-2153.0,-2154.0,-1737.0,-2737.0,-2281.0,-2784.0,-2809.0,-2623.0,-2989.0,-3067.0,-3780.0,-3849.0,-4322.0,-4152.0,-7640.0,-7389.0,-8049.0,-7978.0,-7695.0,-7683.0,-9527.0,-9282.0,-11600.0,-13914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,-40,-40,-60,30,63,358,187,-2379,-2179,-454,181,-538,-774,-1207,-760,-1066,-302,-229.0,-281.0,117.0,-472.0,437.0,574.0,-304.0,198.0,713.0,574.0,536.0,1046.0,1075.0,-916.0,-2780.0,-3695.0,-2962.0,-3357.0,-3731.0,-2184.0,-2130.0,-5814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0,0,0,24,22,643,873,1183,801,943,463,510,473,2048,1647,1778,886,1060.0,1030.0,1062.0,898.0,1611.0,1778.0,1805.0,2646.0,3488.0,3209.0,4217.0,4478.0,4426.0,4383.0,3095.0,2979.0,2925.0,3441.0,4779.0,4346.0,6771.0,5932.0,6143.0,6499.0,6083.0,7003.0,3700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,0,0,-20,-183,-267,-484,-244,377,684,588,941,1002,1116,1084,2156,2248,2642,3405.0,2756.0,3258.0,3228.0,2904.0,3010.0,2551.0,2491.0,1251.0,1621.0,1917.0,939.0,944.0,491.0,1890.0,1704.0,1702.0,3031.0,3294.0,3557.0,7311.0,8532.0,10473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0,-3,17,66,34,723,820,573,1426,1688,1573,1564,3207,2975,3466,4320,4640,4873.0,5905.0,6078.0,6519.0,8328.0,8034.0,8362.0,8120.0,8086.0,8800.0,8920.0,12980.0,13411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,0,-10,-16,-127,-366,-2113,-1902,-3278,-2924,-3142,-3407,-4014,-4070,-4628,-4825,-4863,-5019,-6195.0,-6160.0,-6089.0,-6705.0,-7747.0,-7348.0,-7163.0,-7571.0,-6832.0,-7609.0,-9963.0,-11571.0,-11807.0,-15065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,-40,-40,-13,197,208,272,542,525,634,1269,1082,1377,1568,1349,1822,3089,3116,3413.0,4155.0,1946.0,1408.0,3038.0,3634.0,2143.0,2520.0,3577.0,3059.0,4520.0,4813.0,6728.0,6273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,0,13,33,207,248,320,440,566,559,672,873,454,976,1021,982,1048,1530,1294.0,2687.0,2898.0,3798.0,3693.0,3529.0,3502.0,3926.0,4492.0,4788.0,4786.0,4057.0,3934.0,3939.0,3010.0,3211.0,2770.0,7404.0,9538.0,9568.0,10081.0,9739.0,10293.0,10298.0,10183.0,9969.0,11514.0,11108.0,11093.0,12470.0,15254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,0,0,6,-35,294,514,-71,-224,-619,-640,-556,-113,-1127,-407,-454,-1277,-1528,-1663.0,-2040.0,-2886.0,-2841.0,-2263.0,-2418.0,-2441.0,-2817.0,-2651.0,-3169.0,-2200.0,-2529.0,-2685.0,-3549.0,-3168.0,-3099.0,-3998.0,-4928.0,-8179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,0,0,28,135,10,2,-74,100,-1185,-1540,-1533,-3190,-1735,-2489,-3044,-3049,-3773,-4706.0,-4893.0,-5215.0,-4915.0,-4880.0,-4995.0,-5435.0,-4945.0,-6526.0,-6256.0,-7112.0,-7294.0,-7300.0,-7588.0,-8289.0,-7808.0,-11828.0,-12435.0,-11309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,40,42,187,283,252,436,1369,975,1472,1815,2127,3131,2621,2301,2070,2279,2274,2398.0,1167.0,1772.0,752.0,1087.0,1295.0,798.0,1283.0,1126.0,1761.0,3557.0,2664.0,3661.0,4652.0,5949.0,5354.0,5729.0,5704.0,8427.0,9161.0,8990.0,9076.0,8925.0,8945.0,8783.0,9757.0,10934.0,9392.0,9087.0,8877.0,7497.0,9196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,0,0,-36,-105,-506,-837,-1188,-988,-1096,-1266,-1322,-1516,-636,-1119,-997,-24,-1298,-1367.0,-1617.0,-665.0,-332.0,153.0,-1296.0,-1409.0,-1369.0,-1010.0,-1559.0,-1182.0,715.0,263.0,1148.0,2063.0,1927.0,1833.0,1596.0,1582.0,-505.0,409.0,1198.0,989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,0,0,34,157,67,103,47,118,-102,876,752,1370,1515,985,1568,1805,1679,1580.0,1966.0,1939.0,1271.0,508.0,277.0,-854.0,-686.0,-381.0,-576.0,-2525.0,-1984.0,-2221.0,-2247.0,-2091.0,-2904.0,-3013.0,-3699.0,-4728.0,-6307.0,-7476.0,-10626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
